,index,Rank,Song,Performer,SongID,spotify_genre,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Datetime,Year
0,242,1,Smoke Gets In Your Eyes,The Platters,Smoke Gets In Your EyesThe Platters,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",63.0,0.203,0.295,3.0,-11.155,1.0,0.0323,0.92,2.05e-06,0.17300000000000001,0.285,171.222,3.0,1959-01-31,1959
1,1967,2,Telstar,The Tornadoes,TelstarThe Tornadoes,['surf music'],8.0,0.289,0.728,6.0,-6.495,0.0,0.0385,0.000368,0.929,0.381,0.539,143.988,4.0,1963-01-19,1963
2,1659,2,Stranger On The Shore,Mr. Acker Bilk,Stranger On The ShoreMr. Acker Bilk,[],7.0,0.405,0.0201,10.0,-23.026999999999997,1.0,0.0376,0.988,0.888,0.111,0.271,77.95100000000001,4.0,1962-06-02,1962
3,1055,2,Calcutta,Lawrence Welk And His Orchestra,CalcuttaLawrence Welk And His Orchestra,[],32.0,0.46,0.675,7.0,-7.657,1.0,0.0279,0.825,0.91,0.23,0.9540000000000001,81.817,4.0,1961-02-25,1961
4,1174,2,Runaway,Del Shannon,RunawayDel Shannon,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",61.0,0.594,0.5329999999999999,10.0,-7.992999999999999,0.0,0.0438,0.153,1.49e-05,0.172,0.7290000000000001,78.55199999999999,4.0,1961-05-20,1961
5,1109,2,Apache,Jorgen Ingmann & His Guitar,ApacheJorgen Ingmann & His Guitar,[],30.0,0.644,0.49200000000000005,9.0,-13.645999999999999,0.0,0.0468,0.894,0.922,0.11699999999999999,0.248,129.089,4.0,1961-04-08,1961
6,5323,2,Crimson And Clover,Tommy James And The Shondells,Crimson And CloverTommy James And The Shondells,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock', 'rock-and-roll', 'soft rock']",56.0,0.41200000000000003,0.59,11.0,-12.277000000000001,1.0,0.0701,0.255,0.0325,0.177,0.653,85.824,4.0,1969-03-01,1969
7,5596,3,Crystal Blue Persuasion,Tommy James And The Shondells,Crystal Blue PersuasionTommy James And The Shondells,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock', 'rock-and-roll', 'soft rock']",50.0,0.603,0.313,9.0,-12.921,1.0,0.0363,0.248,4.5299999999999997e-05,0.184,0.8170000000000001,99.17200000000001,4.0,1969-08-23,1969
8,2904,3,Come A Little Bit Closer,Jay & The Americans,Come A Little Bit CloserJay & The Americans,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",68.0,0.636,0.684,3.0,-9.302,1.0,0.057,0.52,0.0015,0.534,0.8809999999999999,132.509,4.0,1964-11-28,1964
9,1241,4,Raindrops,Dee Clark,RaindropsDee Clark,"['brill building pop', 'chicago soul', 'doo-wop', 'rhythm and blues']",21.0,0.381,0.7190000000000001,7.0,-7.6129999999999995,1.0,0.0494,0.452,0.0,0.6890000000000001,0.563,114.086,1.0,1961-07-15,1961
10,1946,4,Bobby's Girl,Marcie Blane,Bobby's GirlMarcie Blane,['brill building pop'],32.0,0.526,0.55,0.0,-6.455,1.0,0.0283,0.802,8.56e-06,0.618,0.662,141.88299999999998,4.0,1963-01-05,1963
11,139,4,Bird Dog,The Everly Brothers,Bird DogThe Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",39.0,0.6579999999999999,0.706,11.0,-9.076,1.0,0.0354,0.6859999999999999,2.18e-06,0.166,0.965,141.194,4.0,1958-10-18,1958
12,584,4,Running Bear,Johnny Preston,Running BearJohnny Preston,"['brill building pop', 'deep adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",40.0,0.772,0.297,5.0,-14.679,0.0,0.053,0.8540000000000001,7.59e-06,0.125,0.8220000000000001,119.98700000000001,4.0,1960-01-09,1960
13,4650,4,Soul Man,Sam & Dave,Soul ManSam & Dave,"['pop', 'uk pop']",65.0,0.79,0.41,0.0,-13.241,1.0,0.0343,0.263,0.00314,0.174,0.815,112.345,4.0,1967-11-25,1967
14,315,4,Pink Shoe Laces,Dodie Stevens,Pink Shoe LacesDodie Stevens,['deep adult standards'],44.0,0.758,0.5870000000000001,5.0,-10.462,0.0,0.107,0.6779999999999999,0.0,0.324,0.882,85.81,4.0,1959-05-02,1959
15,5356,4,Build Me Up Buttercup,The Foundations,Build Me Up ButtercupThe Foundations,"['brill building pop', 'bubblegum pop', 'motown']",73.0,0.66,0.512,0.0,-7.183,1.0,0.0294,0.313,0.0,0.28300000000000003,0.852,133.607,4.0,1969-03-22,1969
16,493,4,Sleep Walk,Santo & Johnny,Sleep WalkSanto & Johnny,['space age pop'],62.0,0.779,0.212,10.0,-9.759,0.0,0.0362,0.759,0.9590000000000001,0.235,0.444,94.675,3.0,1959-10-10,1959
17,5399,5,Dizzy,Tommy Roe,DizzyTommy Roe,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",42.0,0.7929999999999999,0.409,6.0,-10.869000000000002,1.0,0.0316,0.0068,0.000749,0.0683,0.825,104.04700000000001,4.0,1969-04-19,1969
18,0,5,When,Kalin Twins,WhenKalin Twins,"['doo-wop', 'rock-and-roll']",20.0,0.6459999999999999,0.5820000000000001,6.0,-12.679,1.0,0.0297,0.168,4.55e-06,0.976,0.963,96.49,4.0,1958-08-02,1958
19,2338,5,Blue Velvet,Bobby Vinton,Blue VelvetBobby Vinton,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",63.0,0.376,0.24600000000000002,10.0,-9.802999999999999,1.0,0.0286,0.862,0.0,0.155,0.282,80.167,1.0,1963-10-26,1963
20,1085,5,Dedicated To The One I Love,The Shirelles,Dedicated To The One I LoveThe Shirelles,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",43.0,0.39799999999999996,0.325,10.0,-6.159,1.0,0.0382,0.812,0.0,0.16899999999999998,0.45399999999999996,80.563,4.0,1961-03-18,1961
21,900,5,Chain Gang,Sam Cooke,Chain GangSam Cooke,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",56.0,0.703,0.7240000000000001,7.0,-10.818,1.0,0.0467,0.73,0.0,0.518,0.963,131.821,4.0,1960-10-29,1960
22,773,5,Cathy's Clown,The Everly Brothers,Cathy's ClownThe Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",51.0,0.498,0.5820000000000001,7.0,-8.961,1.0,0.0339,0.41200000000000003,0.0,0.37200000000000005,0.866,119.809,4.0,1960-07-02,1960
23,4472,6,Can't Take My Eyes Off You,Frankie Valli,Can't Take My Eyes Off YouFrankie Valli,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",70.0,0.575,0.764,4.0,-7.4479999999999995,1.0,0.0746,0.5660000000000001,1.07e-05,0.0692,0.536,123.821,4.0,1967-08-05,1967
24,5039,6,Stoned Soul Picnic,The 5th Dimension,Stoned Soul PicnicThe 5th Dimension,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",30.0,0.557,0.44799999999999995,9.0,-12.227,1.0,0.0308,0.2,0.0,0.175,0.733,93.65799999999999,4.0,1968-08-17,1968
25,679,6,Sweet Nothin's,Brenda Lee,Sweet Nothin'sBrenda Lee,"['adult standards', 'brill building pop']",52.0,0.778,0.413,5.0,-10.550999999999998,1.0,0.0514,0.642,0.0010400000000000001,0.14800000000000002,0.961,125.235,4.0,1960-04-09,1960
26,4347,6,Sweet Soul Music,Arthur Conley,Sweet Soul MusicArthur Conley,"['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",61.0,0.59,0.659,5.0,-9.669,1.0,0.0697,0.10400000000000001,6.56e-06,0.35600000000000004,0.965,80.20100000000001,4.0,1967-05-27,1967
27,3416,6,"The ""In"" Crowd",Ramsey Lewis Trio,"The ""In"" CrowdRamsey Lewis Trio",['soul jazz'],41.0,0.652,0.515,7.0,-19.55,1.0,0.11800000000000001,0.49,0.14,0.9620000000000001,0.645,143.004,4.0,1965-10-16,1965
28,5533,6,One,Three Dog Night,OneThree Dog Night,"['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",50.0,0.575,0.41200000000000003,0.0,-12.685,0.0,0.0387,0.281,0.0,0.0973,0.396,123.17200000000001,4.0,1969-07-19,1969
29,733,6,Sixteen Reasons,Connie Stevens,Sixteen ReasonsConnie Stevens,['deep adult standards'],35.0,0.33899999999999997,0.406,10.0,-8.955,1.0,0.0319,0.865,1.1e-05,0.11,0.619,109.78299999999999,3.0,1960-05-21,1960
30,2439,6,Since I Fell For You,Lenny Welch,Since I Fell For YouLenny Welch,[],34.0,0.301,0.163,8.0,-11.089,1.0,0.031,0.843,0.0,0.126,0.355,87.23,3.0,1964-01-11,1964
31,3135,6,Can't You Hear My Heartbeat,Herman's Hermits,Can't You Hear My HeartbeatHerman's Hermits,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']",35.0,0.581,0.63,9.0,-7.836,1.0,0.0334,0.0925,0.0,0.0648,0.91,136.994,3.0,1965-04-17,1965
32,2054,6,Rhythm Of The Rain,The Cascades,Rhythm Of The RainThe Cascades,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll']",60.0,0.659,0.66,0.0,-8.337,1.0,0.0441,0.627,0.000217,0.136,0.672,116.634,4.0,1963-03-30,1963
33,2114,6,Pipeline,Chantay's,PipelineChantay's,['surf music'],41.0,0.447,0.43799999999999994,9.0,-16.43,0.0,0.0382,0.785,0.868,0.133,0.6970000000000001,152.129,4.0,1963-05-18,1963
34,1,7,Yakety Yak,The Coasters,Yakety YakThe Coasters,"['brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",56.0,0.715,0.669,7.0,-9.491,1.0,0.128,0.705,0.000732,0.044000000000000004,0.976,120.789,4.0,1958-08-02,1958
35,4090,7,Born Free,Roger Williams,Born FreeRoger Williams,"['adult standards', 'ballroom', 'easy listening', 'lounge']",33.0,0.627,0.5710000000000001,0.0,-11.109000000000002,1.0,0.0355,0.605,8.66e-06,0.20199999999999999,0.5660000000000001,117.90299999999999,4.0,1966-12-17,1966
36,2618,7,Don't Let The Rain Come Down (Crooked Little Man),The Serendipity Singers,Don't Let The Rain Come Down (Crooked Little Man)The Serendipity Singers,['american folk revival'],17.0,0.787,0.34299999999999997,2.0,-15.530999999999999,1.0,0.225,0.768,0.0,0.10800000000000001,0.64,129.079,4.0,1964-05-16,1964
37,3201,7,Count Me In,Gary Lewis And The Playboys,Count Me InGary Lewis And The Playboys,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",32.0,0.409,0.521,5.0,-12.979000000000001,1.0,0.0418,0.32299999999999995,0.0,0.0752,0.7340000000000001,149.893,4.0,1965-05-29,1965
38,2961,7,She's Not There,The Zombies,She's Not ThereThe Zombies,"['art rock', 'baroque pop', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",60.0,0.523,0.8029999999999999,4.0,-5.189,0.0,0.045,0.579,0.0,0.0948,0.898,132.316,4.0,1965-01-02,1965
39,4812,7,Spooky,Classics IV,SpookyClassics IV,"['brill building pop', 'bubblegum pop', 'folk rock', 'soft rock']",46.0,0.652,0.44,0.0,-11.474,0.0,0.0315,0.723,5.79e-06,0.11199999999999999,0.711,106.863,4.0,1968-03-09,1968
40,1849,7,Ramblin' Rose,Nat King Cole,Ramblin' RoseNat King Cole,['adult standards'],50.0,0.431,0.379,9.0,-8.615,1.0,0.0267,0.794,0.0,0.303,0.31,97.061,4.0,1962-10-20,1962
41,3938,7,Sunny,Bobby Hebb,SunnyBobby Hebb,"['motown', 'northern soul']",62.0,0.711,0.34700000000000003,4.0,-10.955,0.0,0.0394,0.93,0.0134,0.40299999999999997,0.6609999999999999,128.474,4.0,1966-09-10,1966
42,1463,7,Please Mr. Postman,The Marvelettes,Please Mr. PostmanThe Marvelettes,"['brill building pop', 'classic girl group', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",69.0,0.7859999999999999,0.7829999999999999,2.0,-5.191,1.0,0.0314,0.723,0.0,0.195,0.968,121.45100000000001,4.0,1961-12-23,1961
43,1195,8,A Hundred Pounds Of Clay,Gene McDaniels,A Hundred Pounds Of ClayGene McDaniels,[],33.0,0.684,0.389,0.0,-10.933,1.0,0.035,0.604,0.0,0.369,0.8240000000000001,129.06,4.0,1961-06-03,1961
44,2257,8,So Much In Love,The Tymes,So Much In LoveThe Tymes,"['beach music', 'brill building pop', 'classic soul', 'doo-wop', 'motown', 'philly soul', 'rhythm and blues']",45.0,0.5379999999999999,0.484,4.0,-10.308,1.0,0.0365,0.8190000000000001,2.71e-05,0.414,0.419,75.656,4.0,1963-08-17,1963
45,2393,8,Deep Purple,Nino Tempo & April Stevens,Deep PurpleNino Tempo & April Stevens,[],41.0,0.507,0.32,5.0,-12.472000000000001,1.0,0.0305,0.8809999999999999,2.59e-05,0.153,0.575,130.565,3.0,1963-11-30,1963
46,2,8,My True Love,Jack Scott,My True LoveJack Scott,"['brill building pop', 'deep adult standards', 'rock-and-roll', 'rockabilly']",26.0,0.5479999999999999,0.253,4.0,-11.387,1.0,0.0279,0.871,9.88e-05,0.138,0.23800000000000002,68.184,3.0,1958-08-02,1958
47,2744,8,Dang Me,Roger Miller,Dang MeRoger Miller,"['comic', 'country', 'country rock', 'folk', 'nashville sound', 'oklahoma country', 'traditional folk']",51.0,0.564,0.37799999999999995,9.0,-14.468,1.0,0.168,0.705,0.0007160000000000001,0.0723,0.687,197.325,4.0,1964-08-08,1964
48,4185,8,Tell It Like It Is,Aaron Neville,Tell It Like It IsAaron Neville,['soul'],53.0,0.542,0.461,2.0,-7.071000000000001,0.0,0.0286,0.465,0.0,0.177,0.629,94.214,3.0,1967-02-18,1967
49,213,8,A Lover's Question,Clyde McPhatter,A Lover's QuestionClyde McPhatter,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",39.0,0.67,0.436,0.0,-11.698,1.0,0.0554,0.887,1.7100000000000002e-05,0.0609,0.951,83.023,4.0,1959-01-03,1959
50,3503,8,Taste Of Honey,Herb Alpert & The Tijuana Brass,Taste Of HoneyHerb Alpert & The Tijuana Brass,"['adult standards', 'easy listening', 'lounge']",49.0,0.5710000000000001,0.424,5.0,-11.109000000000002,0.0,0.0368,0.7709999999999999,0.8809999999999999,0.111,0.502,79.956,4.0,1965-12-11,1965
51,4044,8,96 Tears,? (Question Mark) & The Mysterians,96 Tears? (Question Mark) & The Mysterians,"['chicano punk', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",54.0,0.65,0.562,7.0,-5.965,1.0,0.0345,0.0624,3.21e-05,0.076,0.882,123.67399999999999,4.0,1966-11-19,1966
52,5625,9,Put A Little Love In Your Heart,Jackie DeShannon,Put A Little Love In Your HeartJackie DeShannon,"['brill building pop', 'bubblegum pop', 'merseybeat']",49.0,0.579,0.36200000000000004,9.0,-12.442,1.0,0.0284,0.71,0.00053,0.126,0.401,100.561,4.0,1969-09-13,1969
53,4196,9,(We Ain't Got) Nothin' Yet,Blues Magoos,(We Ain't Got) Nothin' YetBlues Magoos,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",37.0,0.41700000000000004,0.8759999999999999,10.0,-8.112,1.0,0.0499,0.584,0.0,0.1,0.858,148.399,4.0,1967-02-25,1967
54,4064,9,Poor Side Of Town,Johnny Rivers,Poor Side Of TownJohnny Rivers,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'soft rock']",39.0,0.423,0.467,6.0,-12.194,0.0,0.0317,0.722,2.38e-06,0.255,0.5529999999999999,104.165,4.0,1966-12-03,1966
55,5708,9,"Sugar, Sugar",The Archies,"Sugar, SugarThe Archies","['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock']",68.0,0.736,0.871,2.0,-2.786,1.0,0.0278,0.466,0.0,0.10800000000000001,0.9670000000000001,122.395,4.0,1969-11-15,1969
56,2611,9,Suspicion,Terry Stafford,SuspicionTerry Stafford,['oklahoma country'],43.0,0.595,0.57,2.0,-11.300999999999998,1.0,0.0356,0.6779999999999999,0.29100000000000004,0.13,0.884,137.757,4.0,1964-05-09,1964
57,2115,9,Can't Get Used To Losing You,Andy Williams,Can't Get Used To Losing YouAndy Williams,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",46.0,0.413,0.16399999999999998,0.0,-14.579,1.0,0.0378,0.914,1.4000000000000001e-05,0.0883,0.845,183.178,4.0,1963-05-18,1963
58,3,10,Fever,Peggy Lee,FeverPeggy Lee,"['adult standards', 'brill building pop', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",59.0,0.794,0.0715,7.0,-21.305,1.0,0.131,0.38799999999999996,0.0,0.111,0.33299999999999996,68.331,4.0,1958-08-02,1958
59,5085,10,Hey Jude,The Beatles,Hey JudeThe Beatles,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",78.0,0.386,0.607,10.0,-7.7,1.0,0.0261,0.0112,1.3800000000000002e-05,0.08800000000000001,0.532,147.207,4.0,1968-09-14,1968
60,4448,10,Come On Down To My Boat,Every Mothers' Son,Come On Down To My BoatEvery Mothers' Son,['bubblegum pop'],32.0,0.6,0.7190000000000001,10.0,-6.731,1.0,0.0349,0.391,0.0,0.0221,0.919,127.881,4.0,1967-07-22,1967
61,3479,11,A Lover's Concerto,The Toys,A Lover's ConcertoThe Toys,['thai pop'],33.0,0.675,0.74,2.0,-5.551,1.0,0.052000000000000005,0.633,0.0,0.149,0.836,123.65100000000001,4.0,1965-11-27,1965
62,4,11,Ginger Bread,Frankie Avalon,Ginger BreadFrankie Avalon,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll']",16.0,0.546,0.623,8.0,-12.136,1.0,0.0352,0.461,4.3200000000000007e-05,0.195,0.976,147.226,4.0,1958-08-02,1958
63,1759,11,Party Lights,Claudine Clark,Party LightsClaudine Clark,['brill building pop'],28.0,0.645,0.6,0.0,-7.9479999999999995,1.0,0.23800000000000002,0.0661,0.0,0.10099999999999999,0.701,135.593,4.0,1962-08-18,1962
64,5534,11,Bad Moon Rising,Creedence Clearwater Revival,Bad Moon RisingCreedence Clearwater Revival,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",78.0,0.508,0.774,2.0,-5.973,1.0,0.0321,0.0586,4.87e-06,0.063,0.9420000000000001,178.946,4.0,1969-07-19,1969
65,1261,11,San Antonio Rose,Floyd Cramer,San Antonio RoseFloyd Cramer,"['easy listening', 'honky-tonk piano', 'lounge', 'nashville sound']",30.0,0.644,0.574,2.0,-9.482999999999999,1.0,0.0263,0.31,0.853,0.0881,0.9670000000000001,86.501,4.0,1961-07-29,1961
66,3759,11,(You're My) Soul And Inspiration,The Righteous Brothers,(You're My) Soul And InspirationThe Righteous Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']",47.0,0.166,0.433,11.0,-12.048,1.0,0.0467,0.732,1.04e-06,0.22699999999999998,0.27699999999999997,187.437,4.0,1966-05-21,1966
67,1153,11,But I Do,Clarence Henry,But I DoClarence Henry,"['louisiana blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll']",50.0,0.662,0.535,10.0,-5.457000000000001,1.0,0.027000000000000003,0.563,0.0,0.125,0.83,109.695,4.0,1961-05-06,1961
68,5582,11,Spinning Wheel,"Blood, Sweat & Tears","Spinning WheelBlood, Sweat & Tears","['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie r&b', 'indie soul', 'indietronica', 'metropopolis']",50.0,0.695,0.503,7.0,-9.312999999999999,1.0,0.0605,0.315,2.47e-05,0.261,0.542,96.818,4.0,1969-08-16,1969
69,5718,11,Baby It's You,Smith,Baby It's YouSmith,"['pop', 'uk pop']",45.0,0.593,0.46299999999999997,1.0,-10.648,0.0,0.0304,0.0177,0.0712,0.26,0.6940000000000001,95.398,4.0,1969-11-22,1969
70,2133,11,Still,Bill Anderson,StillBill Anderson,['nashville sound'],41.0,0.551,0.146,8.0,-18.9,1.0,0.0488,0.638,0.0111,0.203,0.297,94.49700000000001,4.0,1963-06-01,1963
71,4125,11,Coming Home Soldier,Bobby Vinton,Coming Home SoldierBobby Vinton,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",22.0,0.49200000000000005,0.32,4.0,-12.52,1.0,0.0368,0.711,0.0,0.0891,0.43200000000000005,113.17,4.0,1967-01-07,1967
72,553,12,Be My Guest,Fats Domino,Be My GuestFats Domino,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",22.0,0.65,0.425,10.0,-10.892999999999999,1.0,0.0542,0.815,0.0033799999999999998,0.0613,0.961,146.38,4.0,1959-12-12,1959
73,4941,12,Cowboys To Girls,The Intruders,Cowboys To GirlsThe Intruders,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",48.0,0.278,0.43200000000000005,4.0,-9.181000000000001,1.0,0.0402,0.797,0.0,0.732,0.838,208.007,4.0,1968-06-08,1968
74,224,12,16 Candles,The Crests,16 CandlesThe Crests,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",37.0,0.591,0.47200000000000003,10.0,-4.906000000000001,1.0,0.0261,0.733,0.0,0.0987,0.627,114.09700000000001,3.0,1959-01-10,1959
75,398,12,Bobby Sox To Stockings,Frankie Avalon,Bobby Sox To StockingsFrankie Avalon,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll']",24.0,0.589,0.47,7.0,-9.722000000000001,0.0,0.0297,0.8290000000000001,4.15e-06,0.22399999999999998,0.614,117.866,4.0,1959-07-11,1959
76,1273,12,Quarter To Three,U.S. Bonds,Quarter To ThreeU.S. Bonds,['rhythm and blues'],32.0,0.46299999999999997,0.831,0.0,-9.276,0.0,0.20600000000000002,0.932,0.0755,0.893,0.898,164.96400000000003,4.0,1961-08-05,1961
77,901,12,Don't Be Cruel,Bill Black's Combo,Don't Be CruelBill Black's Combo,[],14.0,0.737,0.611,7.0,-10.936,1.0,0.0366,0.405,0.75,0.0804,0.9440000000000001,157.114,4.0,1960-10-29,1960
78,2407,12,She's A Fool,Lesley Gore,She's A FoolLesley Gore,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'motown', 'rock-and-roll']",30.0,0.54,0.36200000000000004,3.0,-12.282,1.0,0.0305,0.8,0.0,0.311,0.568,121.147,4.0,1963-12-14,1963
79,2794,12,And I Love Her,The Beatles,And I Love HerThe Beatles,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",69.0,0.767,0.331,1.0,-10.777000000000001,0.0,0.0337,0.64,0.0,0.0681,0.636,113.31200000000001,4.0,1964-09-12,1964
80,2824,12,A Summer Song,Chad & Jeremy,A Summer SongChad & Jeremy,"['christmas instrumental', 'compositional ambient', 'focus', 'neo-classical', 'new age piano']",47.0,0.5870000000000001,0.414,9.0,-12.68,1.0,0.0296,0.7290000000000001,0.000123,0.106,0.49700000000000005,124.016,4.0,1964-10-03,1964
81,2205,12,One Fine Day,The Chiffons,One Fine DayThe Chiffons,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll']",61.0,0.251,0.868,1.0,-2.685,1.0,0.128,0.488,7.34e-06,0.8140000000000001,0.599,177.13,4.0,1963-07-20,1963
82,3136,12,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,Mrs. Brown You've Got A Lovely DaughterHerman's Hermits,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']",37.0,0.659,0.465,0.0,-9.53,1.0,0.0572,0.746,0.00458,0.0963,0.889,148.894,4.0,1965-04-17,1965
83,1865,12,Close To Cathy,Mike Clifford,Close To CathyMike Clifford,[],20.0,0.45299999999999996,0.20600000000000002,4.0,-10.18,1.0,0.0277,0.784,0.0,0.069,0.28300000000000003,81.715,4.0,1962-11-03,1962
84,1695,12,That's Old Fashioned (That's The Way Love Should Be),The Everly Brothers,That's Old Fashioned (That's The Way Love Should Be)The Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",14.0,0.718,0.562,7.0,-7.279,1.0,0.0283,0.75,0.0,0.16399999999999998,0.92,116.214,4.0,1962-06-30,1962
85,1669,12,Don't Play That Song (You Lied),Ben E. King,Don't Play That Song (You Lied)Ben E. King,"['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']",36.0,0.721,0.441,1.0,-10.079,0.0,0.0753,0.773,0.0,0.193,0.632,110.181,4.0,1962-06-09,1962
86,3861,12,Strangers In The Night,Frank Sinatra,Strangers In The NightFrank Sinatra,"['adult standards', 'easy listening', 'lounge']",68.0,0.22899999999999998,0.494,5.0,-8.22,1.0,0.0311,0.638,0.0,0.217,0.526,80.092,4.0,1966-07-23,1966
87,3871,12,Paperback Writer,The Beatles,Paperback WriterThe Beatles,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",64.0,0.47200000000000003,0.856,7.0,-6.03,1.0,0.0562,0.147,2.78e-06,0.595,0.841,78.696,4.0,1966-07-30,1966
88,1507,12,A Little Bitty Tear,Burl Ives,A Little Bitty TearBurl Ives,"['adult standards', 'american folk revival']",35.0,0.617,0.207,0.0,-15.3,1.0,0.0485,0.892,0.387,0.11699999999999999,0.843,71.734,4.0,1962-02-03,1962
89,3939,12,Summertime,Billy Stewart,SummertimeBilly Stewart,"['chicago soul', 'classic soul', 'motown', 'soul']",41.0,0.665,0.7929999999999999,7.0,-6.739,0.0,0.0458,0.7020000000000001,0.00034500000000000004,0.11,0.8009999999999999,113.311,4.0,1966-09-10,1966
90,3962,12,See You In September,The Happenings,See You In SeptemberThe Happenings,"['brill building pop', 'bubblegum pop', 'merseybeat']",46.0,0.519,0.42200000000000004,4.0,-8.732000000000001,1.0,0.0282,0.8640000000000001,0.0,0.332,0.8029999999999999,128.95600000000002,4.0,1966-09-24,1966
91,4126,12,Single Girl,Sandy Posey,Single GirlSandy Posey,"['merseybeat', 'nashville sound', 'rock-and-roll']",30.0,0.621,0.429,10.0,-14.69,1.0,0.0296,0.165,0.000155,0.0565,0.861,110.413,4.0,1967-01-07,1967
